NVC29,Cobalt Hospital,,,,,," 	3,864 "," 	3,864 "," 	1,929 "," 	1,934 ", 	1 ,-," 	3,864 ",-,-, 	48 , 	25 , 	1 , 	1 , 	52 ,-,-,-,-,-,-,-, 	14 , 	15 , 	155 , 	196 , 	263 , 	277 , 	335 , 	386 , 	491 , 	444 , 	397 , 	386 , 	257 , 	153 , 	60 , 	22 , 	12 ,*,*,-,-,-
NVM01,Cobham Day Surgery Hospital,,,,,," 	2,960 ", 	798 ," 	1,195 "," 	1,765 ",-,-, 	779 , 	19 ,-, 	35 , 	28 ,,, 	61 ,-,-,-,-,-,-,-, 	8 , 	15 , 	71 , 	108 , 	94 , 	126 , 	178 , 	236 , 	244 , 	219 , 	218 , 	285 , 	297 , 	330 , 	256 , 	169 , 	96 ," 	2,960 ",-,-,-,-
RDE,Colchester Hospital University NHS Foundation Trust,,,,,," 	116,565 "," 	99,423 "," 	54,751 "," 	61,809 ", 	5 ," 	40,985 "," 	34,499 "," 	15,064 "," 	8,875 ", 	49 , 	29 , 	4 , 	1 , 	56 ," 	7,231 "," 	2,787 "," 	1,842 "," 	1,335 ", 	290 , 	386 , 	486 , 	513 , 	615 ," 	3,798 "," 	4,633 "," 	4,288 "," 	3,762 "," 	3,617 "," 	4,604 "," 	5,401 "," 	5,968 "," 	7,538 "," 	10,659 "," 	12,431 "," 	11,619 "," 	10,026 "," 	7,459 "," 	5,010 "," 	42,838 "," 	212,158 "," 	13,824 "," 	1,170 "," 	2,311 "
RJ8,Cornwall Partnership NHS Foundation Trust,,,,,," 	5,490 "," 	5,135 "," 	2,499 "," 	2,991 ",-, 	515 , 	63 , 	620 ," 	3,937 ", 	5 , 	7 , 	26 , 	16 , 	75 ,*,*,*,*,-,-,-, 	16 , 	8 , 	78 , 	82 , 	94 , 	101 , 	97 , 	125 , 	142 , 	149 , 	184 , 	339 , 	468 , 	674 , 	996 ," 	1,092 ", 	838 ,*," 	140,797 ", 	22 , 	8 , 	18 
RJR,Countess Of Chester Hospital NHS Foundation Trust,,,,,," 	98,315 "," 	81,950 "," 	41,135 "," 	57,178 ", 	2 ," 	28,406 "," 	30,090 "," 	8,170 "," 	15,284 ", 	50 , 	32 , 	4 , 	1 , 	53 ," 	4,778 "," 	2,179 "," 	1,163 "," 	1,062 ", 	263 , 	266 , 	345 , 	446 , 	557 ," 	4,180 "," 	6,148 "," 	6,650 "," 	4,839 "," 	3,545 "," 	3,914 "," 	4,926 "," 	5,118 "," 	5,677 "," 	7,727 "," 	8,084 "," 	8,138 "," 	7,648 "," 	6,275 "," 	4,054 "," 	33,308 "," 	190,940 "," 	9,054 "," 	1,029 "," 	9,004 "
RXP,County Durham And Darlington NHS Foundation Trust,,,,,," 	167,853 "," 	144,070 "," 	74,429 "," 	93,411 ", 	13 ," 	60,491 "," 	53,401 "," 	16,676 "," 	13,502 ", 	51 , 	30 , 	4 , 	1 , 	55 ," 	9,426 "," 	4,598 "," 	2,391 "," 	1,803 ", 	452 , 	509 , 	641 , 	784 , 	885 ," 	5,662 "," 	7,038 "," 	6,807 "," 	5,616 "," 	5,747 "," 	7,399 "," 	9,171 "," 	12,113 "," 	11,752 "," 	14,637 "," 	14,699 "," 	15,203 "," 	13,650 "," 	10,210 "," 	6,279 "," 	61,596 "," 	319,475 "," 	22,149 "," 	1,503 "," 	2,475 "
RYG,Coventry And Warwickshire Partnership NHS Trust,,,,,," 	1,394 ", 	961 , 	741 , 	653 ,-, 	813 , 	9 , 	43 , 	96 ,,, 	110 , 	37 , 	43 ,-,*,*, 	11 ,*,*, 	17 , 	21 , 	25 , 	140 , 	164 , 	139 , 	115 , 	119 , 	135 , 	138 , 	88 , 	51 , 	67 , 	48 , 	34 , 	31 , 	25 ,*,-," 	95,870 ", 	12 ,*,-
RJ6,Croydon Health Services NHS Trust,,,,,," 	87,161 "," 	66,561 "," 	38,906 "," 	48,253 ", 	2 ," 	31,516 "," 	24,994 "," 	1,200 "," 	8,851 ", 	46 , 	33 , 	4 , 	1 , 	53 ," 	5,207 "," 	2,235 "," 	1,521 "," 	1,148 ", 	290 , 	279 , 	336 , 	413 , 	382 ," 	2,792 "," 	3,929 "," 	4,467 "," 	4,058 "," 	3,639 "," 	4,179 "," 	5,136 "," 	4,929 "," 	4,884 "," 	5,662 "," 	5,778 "," 	6,650 "," 	6,646 "," 	5,672 "," 	4,389 "," 	23,151 "," 	192,241 "," 	8,692 ", 	626 ," 	1,180 "
RNN,Cumbria Partnership NHS Foundation Trust,,,,,," 	4,582 "," 	4,396 "," 	2,107 "," 	2,475 ",-," 	1,581 ", 	385 ,-," 	2,430 ", 	389 , 	10 , 	24 , 	13 , 	69 ,-, 	15 , 	57 , 	11 ,-,*,*, 	21 , 	28 , 	123 , 	134 , 	177 , 	142 , 	134 , 	158 , 	176 , 	164 , 	191 , 	216 , 	297 , 	460 , 	708 , 	731 , 	620 , 	7 ," 	105,934 ", 	320 ,*, 	47 
NQ738,Darent Valley Hospital,,,,,, 	57 , 	57 , 	27 , 	30 ,-,-, 	57 ,-,-,*, 	3 , 	-   , 	-   ,*,*,*,*,*,*,*,*,*,*,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-, 	57 ,-
RN7-X,Dartford And Gravesham NHS Trust,,,,,," 	96,278 "," 	83,787 "," 	42,227 "," 	54,048 ", 	3 ," 	30,790 "," 	29,632 "," 	12,318 "," 	11,047 ", 	45 , 	28 , 	4 , 	1 , 	51 ," 	8,302 "," 	2,157 "," 	1,165 "," 	1,066 ", 	260 , 	241 , 	362 , 	400 , 	438 ," 	3,059 "," 	4,864 "," 	5,356 "," 	4,552 "," 	4,021 "," 	4,747 "," 	5,489 "," 	6,239 "," 	5,912 "," 	7,279 "," 	7,071 "," 	7,206 "," 	7,382 "," 	5,156 "," 	3,221 "," 	29,537 "," 	193,843 "," 	11,858 "," 	7,052 "," 	1,825 "
RTG,Derby Teaching Hospitals NHS Foundation Trust,,,,,," 	197,047 "," 	155,862 "," 	85,427 "," 	111,620 ",-," 	51,783 "," 	54,026 "," 	27,646 "," 	22,407 ", 	51 , 	45 , 	4 , 	2 , 	55 ," 	8,717 "," 	2,261 "," 	2,117 "," 	1,690 ", 	444 , 	617 , 	785 , 	938 ," 	1,265 "," 	7,792 "," 	10,546 "," 	10,734 "," 	8,407 "," 	7,627 "," 	9,735 "," 	11,434 "," 	12,066 "," 	13,318 "," 	16,263 "," 	17,452 "," 	16,145 "," 	14,999 "," 	12,222 "," 	8,643 "," 	67,738 "," 	379,625 "," 	7,720 "," 	2,011 "," 	10,184 "
RY8,Derbyshire Community Health Services NHS Foundation Trust,,,,,," 	8,981 "," 	8,965 "," 	4,036 "," 	4,945 ",-, 	428 ," 	5,837 ", 	156 ," 	2,544 ", 	46 , 	41 , 	20 , 	13 , 	64 ,-,-,*,*,*,*, 	14 , 	10 , 	49 , 	244 , 	314 , 	266 , 	387 , 	437 , 	530 , 	552 , 	466 , 	561 , 	775 , 	822 , 	891 , 	937 , 	856 , 	727 ," 	5,055 "," 	78,701 ", 	11 , 	23 , 	17 
RXM,Derbyshire Healthcare NHS Foundation Trust,,,,,," 	2,010 "," 	1,549 "," 	1,037 ", 	973 ,-," 	1,401 ",-,-, 	148 ,,, 	62 , 	34 , 	47 ,-,-,-,-,-,-,-, 	18 , 	24 , 	168 , 	216 , 	239 , 	188 , 	194 , 	155 , 	178 , 	105 , 	77 , 	123 , 	102 , 	72 , 	77 , 	59 , 	10 ,-," 	94,527 ", 	16 ,-,-
NTPH3,Devizes NHS Treatment Centre,,,,,," 	4,088 "," 	4,088 "," 	1,912 "," 	2,176 ",-,-," 	4,088 ",-,-, 	43 , 	39 , 	1 , 	1 , 	52 ,-,-,-,-,-,*,*, 	12 , 	21 , 	232 , 	300 , 	292 , 	304 , 	281 , 	378 , 	354 , 	369 , 	320 , 	326 , 	350 , 	264 , 	192 , 	70 , 	12 ," 	4,082 ",*,-,*,-
RWV,Devon Partnership NHS Trust,,,,,," 	1,751 "," 	1,751 ", 	904 , 	847 ,-," 	1,372 ", 	46 , 	205 , 	128 ,,, 	71 , 	27 , 	47 ,-,-,-,-,-,*,*, 	28 , 	17 , 	164 , 	157 , 	175 , 	169 , 	127 , 	166 , 	136 , 	119 , 	87 , 	118 , 	112 , 	71 , 	53 , 	33 , 	11 ,-," 	105,291 ", 	23 ,*,-
RP5,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,,,,,," 	154,737 "," 	127,122 "," 	69,389 "," 	85,344 ", 	4 ," 	53,587 "," 	43,148 "," 	18,542 "," 	11,845 ", 	50 , 	38 , 	4 , 	1 , 	56 ," 	7,264 "," 	2,428 "," 	2,197 "," 	1,360 ", 	302 , 	441 , 	687 , 	752 , 	914 ," 	5,975 "," 	7,323 "," 	6,399 "," 	5,320 "," 	5,714 "," 	7,242 "," 	8,812 "," 	9,582 "," 	9,931 "," 	12,892 "," 	13,478 "," 	14,831 "," 	13,518 "," 	10,195 "," 	6,637 "," 	51,212 "," 	292,769 "," 	17,637 "," 	3,123 "," 	2,384 "
NNE02,Dorking General Hospital,,,,,," 	2,150 "," 	2,147 ", 	950 ," 	1,197 ", 	3 ,-," 	2,147 ",-,-, 	26 , 	14 , 	2 , 	2 , 	57 ,*,*,*,*,-,-,-,*,*, 	57 , 	71 , 	88 , 	137 , 	153 , 	209 , 	217 , 	205 , 	184 , 	217 , 	265 , 	163 , 	126 , 	44 ,*," 	1,739 ", 	986 ,-,-,-
RBD,Dorset County Hospital NHS Foundation Trust,,,,,," 	68,277 "," 	55,768 "," 	31,561 "," 	36,716 ",-," 	21,304 "," 	24,576 "," 	4,329 "," 	5,559 ", 	51 , 	34 , 	4 , 	1 , 	59 ," 	2,653 "," 	1,268 ", 	783 , 	674 , 	164 , 	193 , 	235 , 	282 , 	367 ," 	1,914 "," 	2,479 "," 	2,320 "," 	2,085 "," 	1,937 "," 	2,560 "," 	3,342 "," 	4,484 "," 	4,589 "," 	6,418 "," 	7,262 "," 	6,624 "," 	6,882 "," 	5,291 "," 	3,393 "," 	25,111 "," 	111,007 "," 	6,930 ", 	879 ," 	1,958 "
RDY,Dorset Healthcare University NHS Foundation Trust,,,,,," 	8,302 "," 	7,370 "," 	3,712 "," 	4,590 ",-," 	1,252 "," 	3,229 ", 	685 ," 	2,204 ", 	39 , 	27 , 	43 , 	24 , 	65 ,-,-,*,*,*,*, 	25 , 	40 , 	44 , 	295 , 	316 , 	343 , 	382 , 	360 , 	426 , 	441 , 	452 , 	421 , 	636 , 	648 , 	650 , 	950 , 	942 , 	890 ," 	3,229 "," 	181,702 ", 	111 , 	8 ,*
NVC04,Duchy Hospital,,,,,," 	5,451 "," 	5,451 "," 	2,728 "," 	2,723 ",-,-," 	5,451 ",-,-, 	99 , 	27 , 	3 , 	3 , 	59 ,-,-,-,-,-,-,-, 	12 , 	27 , 	148 , 	184 , 	165 , 	239 , 	290 , 	386 , 	446 , 	475 , 	578 , 	778 , 	753 , 	516 , 	307 , 	117 , 	27 ," 	3,877 "," 	4,162 ",-,-,-
RYK,Dudley And Walsall Mental Health Partnership NHS Trust,,,,,," 	1,288 "," 	1,268 ", 	686 , 	602 ,-," 	1,106 ", 	12 ,-, 	150 ,,, 	41 , 	22 , 	46 ,-,-,-,-,-,*,*, 	24 , 	31 , 	146 , 	123 , 	118 , 	110 , 	122 , 	109 , 	86 , 	73 , 	43 , 	87 , 	49 , 	79 , 	50 , 	24 , 	7 ,-," 	52,511 ", 	30 , 	11 ,*
RWH,East And North Hertfordshire NHS Trust,,,,,," 	112,663 "," 	101,003 "," 	51,910 "," 	60,752 ", 	1 ," 	45,499 "," 	36,980 "," 	5,709 "," 	12,815 ", 	52 , 	36 , 	4 , 	1 , 	52 ," 	8,324 "," 	2,882 "," 	2,001 "," 	1,657 ", 	403 , 	382 , 	535 , 	543 , 	572 ," 	3,612 "," 	5,071 "," 	5,826 "," 	5,022 "," 	4,054 "," 	5,126 "," 	6,190 "," 	8,251 "," 	6,970 "," 	7,852 "," 	8,348 "," 	8,474 "," 	8,622 "," 	6,988 "," 	4,670 "," 	32,647 "," 	254,227 "," 	13,740 "," 	3,966 "," 	2,956 "
RJN,East Cheshire NHS Trust,,,,,," 	42,078 "," 	35,792 "," 	18,631 "," 	23,447 ",-," 	14,672 "," 	15,398 "," 	1,854 "," 	3,868 ", 	61 , 	41 , 	5 , 	2 , 	56 ," 	2,701 "," 	1,312 ", 	631 , 	554 , 	129 , 	96 , 	125 , 	114 , 	143 ," 	1,016 "," 	1,493 "," 	1,674 "," 	1,397 "," 	1,276 "," 	1,758 "," 	2,026 "," 	2,206 "," 	2,493 "," 	3,329 "," 	3,729 "," 	3,872 "," 	4,100 "," 	3,466 "," 	2,374 "," 	15,593 "," 	106,968 "," 	3,113 ", 	221 , 	480 
RVV,East Kent Hospitals University NHS Foundation Trust,,,,,," 	208,766 "," 	180,370 "," 	96,796 "," 	111,964 ", 	6 ," 	76,117 "," 	70,856 "," 	18,901 "," 	14,496 ", 	69 , 	44 , 	4 , 	1 , 	56 ," 	8,145 "," 	4,611 "," 	3,271 "," 	2,189 ", 	599 , 	608 , 	723 ," 	1,027 "," 	1,241 "," 	7,444 "," 	8,710 "," 	8,214 "," 	7,368 "," 	7,540 "," 	9,726 "," 	11,142 "," 	12,253 "," 	13,671 "," 	18,727 "," 	20,880 "," 	19,431 "," 	17,679 "," 	13,700 "," 	9,510 "," 	74,151 "," 	389,284 "," 	28,112 "," 	3,397 "," 	3,440 "
RXR,East Lancashire Hospitals NHS Trust,,,,,," 	152,283 "," 	129,963 "," 	69,112 "," 	83,159 ", 	12 ," 	54,232 "," 	47,531 "," 	13,613 "," 	14,587 ", 	42 , 	32 , 	4 , 	1 , 	50 ," 	10,563 "," 	5,587 "," 	3,718 "," 	2,685 ", 	748 , 	559 , 	638 , 	717 , 	784 ," 	5,461 "," 	7,595 "," 	7,118 "," 	5,913 "," 	5,546 "," 	7,070 "," 	8,120 "," 	9,392 "," 	10,196 "," 	12,335 "," 	12,281 "," 	11,770 "," 	10,103 "," 	8,006 "," 	5,044 "," 	50,783 "," 	347,894 "," 	15,799 "," 	3,417 "," 	2,579 "
RWK,East London NHS Foundation Trust,,,,,," 	8,511 "," 	5,780 "," 	4,999 "," 	3,509 ", 	3 ," 	4,276 ", 	330 , 	983 , 	191 , 	59 , 	39 , 	58 , 	19 , 	40 ,-,-,-, 	20 , 	30 , 	39 , 	47 , 	122 , 	155 , 	953 ," 	1,218 "," 	1,200 ", 	939 , 	828 , 	795 , 	640 , 	455 , 	264 , 	192 , 	129 , 	137 , 	101 , 	51 , 	32 ,*," 	315,549 ", 	93 , 	18 ,*
RXC,East Sussex Healthcare NHS Trust,,,,,," 	118,023 "," 	98,896 "," 	54,258 "," 	63,763 ", 	2 ," 	38,236 "," 	35,530 "," 	17,648 "," 	7,482 ", 	58 , 	37 , 	6 , 	1 , 	60 ," 	5,178 "," 	2,308 "," 	1,348 "," 	1,164 ", 	346 , 	299 , 	324 , 	428 , 	457 ," 	2,832 "," 	3,702 "," 	3,510 "," 	3,245 "," 	3,260 "," 	4,652 "," 	6,217 "," 	6,476 "," 	7,706 "," 	10,964 "," 	12,527 "," 	12,492 "," 	11,440 "," 	9,717 "," 	7,123 "," 	45,821 "," 	295,458 "," 	11,218 "," 	1,018 "," 	1,295 "
NTPH2,Emersons Green NHS Treatment Centre,,,,,," 	10,338 "," 	10,338 "," 	4,811 "," 	5,527 ",-,-," 	10,338 ",-,-, 	54 , 	48 , 	2 , 	2 , 	54 ,-,-,-,-,-, 	8 , 	26 , 	36 , 	45 , 	468 , 	649 , 	666 , 	634 , 	715 , 	858 , 	995 , 	914 , 	890 , 	977 , 	935 , 	747 , 	510 , 	206 , 	50 ," 	9,039 "," 	2,746 ",-, 	66 ,-
RVR-X,Epsom And St Helier University Hospitals NHS Trust,,,,,," 	121,456 "," 	101,632 "," 	52,693 "," 	68,763 ",-," 	40,041 "," 	42,167 "," 	6,787 "," 	12,637 ", 	52 , 	38 , 	4 , 	1 , 	55 ," 	6,977 "," 	2,428 "," 	1,952 "," 	1,523 ", 	389 , 	481 , 	530 , 	508 , 	500 ," 	3,641 "," 	5,333 "," 	6,263 "," 	5,584 "," 	4,534 "," 	5,586 "," 	6,769 "," 	6,689 "," 	6,851 "," 	8,519 "," 	9,825 "," 	10,049 "," 	10,812 "," 	8,623 "," 	6,671 "," 	39,297 "," 	266,376 "," 	15,335 "," 	1,124 "," 	2,497 "
NVM02,Epsom Day Surgery Limited,,,,,," 	2,296 ", 	430 ," 	1,144 "," 	1,152 ",-,-, 	414 , 	16 ,-, 	30 , 	28 ,,, 	63 ,-,-,-,-,-,-,-,*,*, 	49 , 	56 , 	73 , 	104 , 	122 , 	135 , 	185 , 	180 , 	187 , 	243 , 	271 , 	226 , 	231 , 	152 , 	74 ," 	2,296 ",-,-,-,-
NVC05,Euxton Hall Hospital,,,,,," 	6,295 "," 	6,295 "," 	2,730 "," 	3,565 ",-,-," 	6,295 ",-,-, 	66 , 	17 , 	2 , 	2 , 	55 ,-,-,-,-,-,-,-, 	8 , 	31 , 	166 , 	250 , 	308 , 	416 , 	515 , 	699 , 	673 , 	648 , 	588 , 	695 , 	601 , 	408 , 	180 , 	80 , 	20 ," 	5,377 "," 	2,054 ",-,-,-
NVG01,Fairfield Hospital,,,,,," 	4,128 "," 	4,128 "," 	1,976 "," 	2,151 ", 	1 ,-," 	4,128 ",-,-, 	134 , 	77 , 	2 , 	2 , 	54 ,-,-,-,-,-,-,-, 	9 , 	24 , 	140 , 	219 , 	242 , 	296 , 	319 , 	423 , 	435 , 	376 , 	380 , 	409 , 	372 , 	269 , 	152 , 	52 , 	9 ," 	3,436 "," 	1,579 ",-,-,-
NDA25,Farnham Hospital & Centre For Health,,,,,, 	448 , 	447 , 	142 , 	306 ,-, 	24 ,-, 	322 , 	101 ,,, 	37 , 	28 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*, 	10 , 	10 , 	22 , 	27 , 	68 , 	95 , 	97 , 	115 ,-," 	16,574 ",-,*,*
NHM05,Felixstowe Community Hospital,,,,,, 	210 , 	210 , 	79 , 	131 ,-,-, 	27 ,-, 	183 ,,, 	27 , 	21 , 	83 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*,*, 	12 ,*, 	24 , 	45 , 	50 , 	56 ,-," 	5,622 ",-,*,*
NVC06,Fitzwilliam Hospital,,,,,," 	8,832 "," 	8,832 "," 	3,820 "," 	5,010 ", 	2 ,-," 	8,832 ",-,-, 	62 , 	27 , 	2 , 	2 , 	55 ,-,-,-,-,-,-,-, 	14 , 	41 , 	318 , 	445 , 	532 , 	561 , 	619 , 	906 , 	770 , 	770 , 	784 , 	892 , 	844 , 	650 , 	429 , 	192 , 	46 ," 	7,093 "," 	3,775 ",-,-,-
AHH01,Foscote Court (Banbury) Trust,,,,,, 	392 , 	392 , 	222 , 	170 ,-,-, 	392 ,-,-, 	60 , 	57 , 	3 , 	3 , 	57 ,-,-,-,-,*,*,*,*,*,*,*, 	16 , 	19 , 	29 , 	49 , 	46 , 	39 , 	33 , 	51 , 	50 , 	17 ,*,*,*, 	305 , 	239 ,-,-,-
RDU,Frimley Health NHS Foundation Trust,,,,,," 	251,705 "," 	201,082 "," 	115,166 "," 	136,538 ", 	1 ," 	87,259 "," 	75,687 "," 	11,392 "," 	26,744 ", 	46 , 	33 , 	4 , 	1 , 	53 ," 	18,381 "," 	5,883 "," 	3,679 "," 	2,867 ", 	664 , 	873 ," 	1,114 "," 	1,089 "," 	1,198 "," 	7,412 "," 	10,625 "," 	12,492 "," 	11,586 "," 	9,898 "," 	11,554 "," 	13,685 "," 	14,206 "," 	14,180 "," 	18,071 "," 	19,531 "," 	20,678 "," 	21,316 "," 	17,153 "," 	12,323 "," 	69,898 "," 	498,747 "," 	32,260 "," 	3,004 "," 	4,674 "
NQ106,Fryatt Hospital,,,,,, 	340 , 	339 , 	101 , 	239 ,-, 	25 , 	47 , 	44 , 	223 ,*, 	1 , 	21 , 	19 , 	82 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*, 	6 , 	17 , 	29 , 	58 , 	75 , 	73 , 	70 ,-," 	7,231 ",*,*,*
NVC07,Fulwood Hall Hospital,,,,,," 	7,429 "," 	7,429 "," 	3,322 "," 	4,106 ", 	1 ,-," 	7,429 ",-,-, 	61 , 	28 , 	3 , 	3 , 	59 ,-,-,-,-,-, 	22 , 	32 , 	32 , 	28 , 	176 , 	232 , 	289 , 	348 , 	439 , 	541 , 	740 , 	675 , 	704 , 	793 , 	849 , 	719 , 	524 , 	225 , 	51 ," 	5,971 "," 	3,884 ",-,-,-
RR7-X,Gateshead Health NHS Foundation Trust,,,,,," 	83,823 "," 	65,362 "," 	35,854 "," 	47,968 ", 	1 ," 	24,785 "," 	23,075 "," 	13,010 "," 	4,492 ", 	43 , 	30 , 	5 , 	2 , 	59 ," 	2,946 "," 	1,188 ", 	447 , 	350 , 	133 , 	114 , 	182 , 	205 , 	291 ," 	1,910 "," 	2,671 "," 	2,641 "," 	2,615 "," 	3,087 "," 	4,011 "," 	5,219 "," 	8,506 "," 	6,769 "," 	7,805 "," 	7,604 "," 	8,098 "," 	7,503 "," 	5,436 "," 	3,426 "," 	30,762 "," 	180,211 "," 	5,572 ", 	572 , 	448 
RLT,George Eliot Hospital NHS Trust,,,,,," 	44,542 "," 	38,978 "," 	18,978 "," 	25,564 ",-," 	14,234 "," 	17,817 "," 	1,883 "," 	5,044 ", 	55 , 	37 , 	5 , 	2 , 	56 ," 	2,514 ", 	395 , 	243 , 	172 , 	70 , 	94 , 	130 , 	188 , 	235 ," 	1,648 "," 	2,362 "," 	2,132 "," 	1,761 "," 	1,864 "," 	2,428 "," 	2,591 "," 	2,535 "," 	2,785 "," 	3,860 "," 	3,987 "," 	4,004 "," 	3,460 "," 	2,934 "," 	2,068 "," 	17,305 "," 	108,658 "," 	2,887 ", 	406 , 	607 
NHM26,Glastonbury Court,,,,,, 	126 , 	126 , 	26 , 	100 ,-,-,-,-, 	126 ,,, 	22 , 	17 , 	84 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*,*,*, 	6 , 	9 , 	28 , 	33 , 	39 ,-," 	2,800 ",-,-,-
R1J,Gloucestershire Care Services NHS Trust,,,,,," 	3,026 "," 	3,026 "," 	1,216 "," 	1,810 ",-, 	689 , 	46 , 	145 ," 	2,146 ", 	5 , 	4 , 	24 , 	20 , 	81 ,-,-,-,-,-,*,*, 	7 , 	6 , 	28 , 	21 , 	26 , 	11 , 	7 , 	13 , 	24 , 	55 , 	56 , 	115 , 	222 , 	408 , 	590 , 	754 , 	679 , 	96 ," 	71,688 ", 	12 , 	94 , 	16 
RTE,Gloucestershire Hospitals NHS Foundation Trust,,,,,," 	194,843 "," 	156,656 "," 	87,158 "," 	107,680 ", 	5 ," 	51,960 "," 	50,185 "," 	33,160 "," 	21,351 ", 	63 , 	43 , 	4 , 	1 , 	55 ," 	10,023 "," 	4,154 "," 	2,513 "," 	2,204 ", 	585 , 	612 , 	731 , 	745 ," 	1,018 "," 	6,283 "," 	9,238 "," 	9,317 "," 	7,462 "," 	6,119 "," 	8,086 "," 	10,458 "," 	12,937 "," 	13,030 "," 	17,546 "," 	18,490 "," 	17,834 "," 	15,692 "," 	11,749 "," 	7,598 "," 	69,263 "," 	349,384 "," 	11,910 "," 	3,003 "," 	10,008 "
NDAH9,Gravesham Community Hospital,,,,,, 	104 , 	104 , 	49 , 	54 , 	1 , 	11 ,-,-, 	93 ,,, 	32 , 	26 , 	75 ,-,-,-,-,*,*,*,*,*,*,*,*,*,*,*,*,*, 	8 , 	10 , 	14 , 	13 , 	17 , 	20 , 	10 ,-," 	3,298 ",-,-,*
RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,,,,,," 	54,145 "," 	41,651 "," 	28,809 "," 	25,335 ", 	1 , 	804 ," 	11,546 "," 	27,279 "," 	2,022 ", 	59 , 	37 , 	6 , 	1 , 	7 ," 	8,345 "," 	14,530 "," 	13,289 "," 	11,648 "," 	2,124 "," 	1,500 ", 	837 , 	258 , 	78 , 	108 , 	83 , 	88 , 	64 , 	57 , 	35 , 	19 , 	16 , 	12 , 	9 , 	8 ,*,*,*,-," 	26,200 "," 	96,031 ", 	185 ," 	2,347 ", 	450 
RN3,Great Western Hospitals NHS Foundation Trust,,,,,," 	111,556 "," 	91,051 "," 	49,875 "," 	61,677 ", 	4 ," 	40,110 "," 	26,531 "," 	13,742 "," 	10,668 ", 	68 , 	42 , 	4 , 	1 , 	54 ," 	6,556 "," 	2,091 "," 	1,633 "," 	1,277 ", 	326 , 	351 , 	394 , 	507 , 	659 ," 	3,832 "," 	5,020 "," 	5,267 "," 	4,802 "," 	4,979 "," 	5,465 "," 	6,749 "," 	7,022 "," 	7,044 "," 	9,143 "," 	9,687 "," 	8,982 "," 	8,269 "," 	6,961 "," 	4,375 "," 	33,755 "," 	220,293 "," 	13,479 ", 	979 ," 	2,053 "
RXV,Greater Manchester Mental Health NHS Foundation Trust,,,,,," 	1,975 "," 	1,362 ", 	996 , 	979 ,-," 	1,049 ",-, 	73 , 	240 ,,, 	67 , 	20 , 	39 ,-,-,-,-,-,*,*, 	37 , 	22 , 	250 , 	352 , 	271 , 	209 , 	191 , 	192 , 	119 , 	88 , 	69 , 	50 , 	40 , 	30 , 	16 , 	17 ,*,-," 	86,890 ", 	34 ,*,*
RJ1-X,Guy's And St Thomas' NHS Foundation Trust,,,,,," 	164,211 "," 	151,694 "," 	77,887 "," 	86,323 ", 	1 ," 	41,444 "," 	75,387 "," 	16,779 "," 	18,084 ", 	49 , 	33 , 	4 , 	1 , 	43 ," 	11,501 "," 	6,555 "," 	6,274 "," 	4,962 ", 	908 , 	868 , 	831 , 	828 ," 	1,014 "," 	6,961 "," 	10,225 "," 	11,479 "," 	10,395 "," 	8,858 "," 	9,606 "," 	11,039 "," 	10,465 "," 	9,480 "," 	9,918 "," 	9,142 "," 	7,938 "," 	6,063 "," 	3,974 "," 	2,136 "," 	66,416 "," 	356,025 "," 	14,985 "," 	3,092 "," 	2,053 "
RN5-X,Hampshire Hospitals NHS Foundation Trust,,,,,," 	122,551 "," 	107,535 "," 	52,540 "," 	70,007 ", 	4 ," 	40,806 "," 	43,431 "," 	10,569 "," 	12,729 ", 	53 , 	37 , 	5 , 	1 , 	53 ," 	7,595 "," 	2,661 "," 	1,584 "," 	1,612 ", 	378 , 	411 , 	553 , 	569 , 	662 ," 	4,122 "," 	6,113 "," 	6,559 "," 	5,467 "," 	4,795 "," 	5,761 "," 	6,896 "," 	7,881 "," 	7,273 "," 	9,487 "," 	10,635 "," 	9,806 "," 	9,272 "," 	7,425 "," 	4,644 "," 	45,316 "," 	296,158 "," 	12,666 "," 	1,201 "," 	2,765 "
RCD,Harrogate And District NHS Foundation Trust,,,,,," 	58,363 "," 	54,672 "," 	26,753 "," 	31,610 ",-," 	18,317 "," 	22,829 "," 	9,341 "," 	4,185 ", 	40 , 	26 , 	4 , 	1 , 	56 ," 	3,055 "," 	1,334 ", 	918 , 	784 , 	159 , 	185 , 	203 , 	175 , 	197 ," 	1,334 "," 	1,881 "," 	2,221 "," 	2,056 "," 	1,969 "," 	3,072 "," 	3,351 "," 	3,958 "," 	3,695 "," 	4,937 "," 	5,843 "," 	5,691 "," 	5,043 "," 	3,687 "," 	2,527 "," 	28,424 "," 	114,383 "," 	6,211 ", 	467 , 	631 
